country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
Indonesia,14-08-2021,81412426,53618870,27793556,29.46,19.4,4273,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,15-08-2021,81800407,53688122,28112285,29.6,19.43,3890,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,16-08-2021,82907666,54382680,28524986,30,19.68,4169,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,17-08-2021,84141599,54982550,29159049,30.45,19.9,4160,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,18-08-2021,84595839,55192494,29403345,30.61,19.97,3851,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,19-08-2021,86414456,56045931,30368525,31.27,20.28,4536,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,20-08-2021,87257192,56504055,30753137,31.57,20.45,3523,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,21-08-2021,88197072,56986150,31210922,31.91,20.62,3507,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,22-08-2021,88941175,57339307,31601868,32.18,20.75,3691,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,23-08-2021,89825940,57779716,32046224,32.5,20.91,3576,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,24-08-2021,91109808,58468810,32640998,32.97,21.16,3602,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,25-08-2021,92105838,59011333,33094505,33.33,21.35,3882,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,26-08-2021,92784183,59426934,33357249,33.57,21.5,3293,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,27-08-2021,94556758,60435555,34121203,34.21,21.87,3773,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,28-08-2021,95925079,61222258,34702821,34.71,22.15,3995,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,29-08-2021,96512676,61654676,34858000,34.92,22.31,3914,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,30-08-2021,97609356,62294896,35314460,35.32,22.54,4023,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,31-08-2021,98966499,63111288,35855211,35.81,22.84,4061,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,01-09-2021,100288175,63944955,36343220,36.29,23.14,4230,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,02-09-2021,101602002,64742601,36859401,36.76,23.43,4558,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,03-09-2021,103542706,65894673,37648033,37.47,23.84,4645,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,04-09-2021,104384321,66353669,38030652,37.77,24.01,4373,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,05-09-2021,105005826,66782673,38223153,38,24.16,4390,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,06-09-2021,105627444,67155353,38472091,38.22,24.3,4145,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,07-09-2021,107374568,68208588,39165980,38.85,24.68,4346,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,08-09-2021,108916110,69194539,39721571,39.41,25.04,4460,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,09-09-2021,110685380,70322560,40362820,40.05,25.45,4695,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,10-09-2021,112043252,71175259,40867993,40.54,25.75,4394,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,11-09-2021,113783060,72248720,41534340,41.17,26.14,4858,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,12-09-2021,114500929,72766195,41734734,41.43,26.33,4908,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,13-09-2021,115415402,73310563,42104839,41.76,26.53,5060,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,14-09-2021,116822846,74257515,42565331,42.27,26.87,4884,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,15-09-2021,118103364,75140724,42962640,42.74,27.19,4749,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,16-09-2021,119638458,76153487,43484971,43.29,27.56,4628,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,17-09-2021,121542203,77417488,44124715,43.98,28.01,4910,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,18-09-2021,123257089,78540519,44716570,44.6,28.42,4897,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,19-09-2021,124649550,79515356,45134194,45.1,28.77,5246,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,20-09-2021,124882412,79657762,45224650,45.19,28.82,4894,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,21-09-2021,126261777,80408744,45853033,45.69,29.1,4879,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,22-09-2021,128609965,82113788,46496177,46.54,29.71,5431,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,23-09-2021,130228475,83248128,46980347,47.12,30.12,5474,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,24-09-2021,132572040,84863899,47708141,47.97,30.71,5702,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,25-09-2021,133429623,85433518,47996105,48.28,30.91,5258,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,26-09-2021,134987333,86460685,48526648,48.84,31.29,5344,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,27-09-2021,136078002,87162526,48915476,49.24,31.54,5787,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,28-09-2021,138186855,88531137,49655718,50,32.03,6164,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,29-09-2021,140235980,89822987,50412993,50.74,32.5,6010,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,30-09-2021,142192361,91079001,51113360,51.45,32.96,6184,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,01-10-2021,143911698,92161001,51750697,52.07,33.35,5862,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,02-10-2021,145383060,93066494,52316566,52.61,33.68,6179,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,03-10-2021,146456498,93780446,52676052,52.99,33.93,5929,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,04-10-2021,147230613,94223690,53006923,53.27,34.09,5765,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,05-10-2021,148596138,94939217,53656921,53.77,34.35,5381,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,06-10-2021,150223752,95781773,54441979,54.36,34.66,5163,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,07-10-2021,151451699,96492154,54959545,54.8,34.92,4786,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,08-10-2021,154252314,98146308,56106006,55.82,35.51,5345,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,09-10-2021,156281958,99373294,56908664,56.55,35.96,5634,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,10-10-2021,157468784,100059481,57409303,56.98,36.21,5692,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,11-10-2021,157929575,100322375,57607200,57.15,36.3,5531,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,12-10-2021,159768474,101362894,58405580,57.81,36.68,5775,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,13-10-2021,162097315,102685817,59411498,58.65,37.16,6138,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,14-10-2021,164730775,104308702,60422073,59.61,37.74,6864,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,15-10-2021,166861741,105464686,61397055,60.38,38.16,6518,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,16-10-2021,168836886,106669970,62166916,61.09,38.6,6490,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,17-10-2021,170235796,107503228,62732568,61.6,38.9,6600,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,18-10-2021,171169816,107981016,63188800,61.94,39.07,6844,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,19-10-2021,173014525,109005627,64008898,62.6,39.44,6847,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,20-10-2021,174419558,109796866,64622692,63.11,39.73,6370,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,21-10-2021,175579925,110406777,65173148,63.53,39.95,5608,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,22-10-2021,177812708,111496041,66316667,64.34,40.34,5661,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,23-10-2021,179437660,112271928,67165732,64.93,40.62,5480,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,24-10-2021,180948208,113032768,67915440,65.48,40.9,5537,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,25-10-2021,181688388,113424379,68264009,65.74,41.04,5437,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,26-10-2021,183477223,114347101,69130122,66.39,41.38,5408,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,27-10-2021,185616142,115502524,70113618,67.16,41.79,5788,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,28-10-2021,187720150,116620281,71099869,67.93,42.2,6276,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,29-10-2021,189750191,117689114,72061077,68.66,42.59,6171,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,30-10-2021,192442506,119151818,73290688,69.63,43.11,6722,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,31-10-2021,193361231,119662248,73698983,69.97,43.3,6417,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,01-11-2021,194141514,120052587,74088927,70.25,43.44,6437,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,02-11-2021,195693514,120887847,74805667,70.81,43.74,6315,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,03-11-2021,197804943,121975753,75829190,71.57,44.14,6301,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,04-11-2021,199539846,122852096,76687750,72.2,44.45,6110,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,05-11-2021,201512037,123824199,77687838,72.92,44.81,6080,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,06-11-2021,202270239,124156167,78114072,73.19,44.93,5080,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,07-11-2021,204100126,125105963,78994163,73.85,45.27,5551,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,08-11-2021,204606962,125394487,79212475,74.04,45.37,5410,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,09-11-2021,206529810,126459285,80070525,74.73,45.76,5602,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,10-11-2021,208289405,127335266,80954139,75.37,46.08,5420,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,11-11-2021,209858444,128147345,81711099,75.94,46.37,5334,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,12-11-2021,211907880,129089388,82818492,76.68,46.71,5374,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,13-11-2021,213128276,129710190,83418086,77.12,46.93,5613,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,14-11-2021,214445104,130283345,84161759,77.6,47.14,5348,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,15-11-2021,215168960,130616514,84552446,77.86,47.26,5460,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,16-11-2021,216663555,131292871,85370684,78.4,47.51,5238,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,17-11-2021,218286093,132006377,86279716,78.99,47.77,5167,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,18-11-2021,218409909,132073986,86335923,79.03,47.79,4420,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,19-11-2021,221362168,133402051,87960117,80.1,48.27,4887,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,20-11-2021,222785206,134025009,88760197,80.61,48.5,4992,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,21-11-2021,223638627,134418286,89220341,80.92,48.64,4752,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,22-11-2021,224041006,134614136,89426870,81.07,48.71,4586,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,23-11-2021,225644845,135417063,90227782,81.65,49,4643,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,24-11-2021,227295834,136080848,91214986,82.25,49.24,4657,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,25-11-2021,228987709,136713147,92274562,82.86,49.47,5468,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,26-11-2021,230610233,137505204,93105029,83.45,49.76,4781,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,27-11-2021,231786452,138119613,93666839,83.87,49.98,4653,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,28-11-2021,232869968,138530231,94339737,84.26,50.13,4772,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,29-11-2021,233664522,138908862,94755660,84.55,50.26,4975,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,30-11-2021,234839306,139365438,95473868,84.98,50.43,4753,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,01-12-2021,236724392,140205046,96519346,85.66,50.73,4874,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,02-12-2021,238203878,140885229,97318649,86.19,50.98,4764,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,03-12-2021,239549926,141503092,98046834,86.68,51.2,4621,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,04-12-2021,240654588,142030970,98623618,87.08,51.39,4584,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,05-12-2021,241441928,142432347,99009581,87.36,51.54,4431,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,06-12-2021,241926512,142700940,99225572,87.54,51.64,4271,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,07-12-2021,243116796,143291352,99825444,87.97,51.85,4279,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,08-12-2021,244253314,143794042,100459272,88.38,52.03,3892,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,09-12-2021,245595833,144446324,101149509,88.87,52.27,3821,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,10-12-2021,246880508,145085912,101794596,89.33,52.5,3789,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,11-12-2021,248355276,145910019,102445257,89.87,52.8,3981,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,12-12-2021,249399820,146489638,102910182,90.24,53.01,4114,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,13-12-2021,249974816,146875959,103098857,90.45,53.15,4160,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,14-12-2021,251106714,147468396,103638318,90.86,53.36,4130,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,15-12-2021,252866371,148344215,104522156,91.5,53.68,4452,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,16-12-2021,254443692,149205571,105238121,92.07,53.99,4574,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,17-12-2021,256270038,150249500,106020538,92.73,54.37,4854,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,18-12-2021,257882469,151246296,106636173,93.31,54.73,4925,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,19-12-2021,258469441,151417878,107051563,93.53,54.79,4688,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,20-12-2021,258955775,151775597,107180178,93.7,54.92,4642,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,21-12-2021,260302530,152596517,107706013,94.19,55.22,4754,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,22-12-2021,262043740,153503685,108540055,94.82,55.54,4744,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,23-12-2021,263751186,154494115,109257071,95.44,55.9,4811,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
Indonesia,24-12-2021,265370276,155414524,109955752,96.02,56.24,4704,"Johnson&Johnson, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
